"Mean","BYS89A","BYS89B","BYS89L","BYS89R","BYS89U"
2.42911408788581,0.843781012333909,0.633380662876063,0.593192665949936,0.610286817627596,0.616613586839966
2.2068211153989,0.633380662876063,0.840926812173596,0.647595116893841,0.593046974887457,0.59919502074693
2.33637767061377,0.593192665949936,0.647595116893841,0.908061335321703,0.685272627644415,0.692376765629099
2.54237872400877,0.610286817627596,0.593046974887457,0.685272627644415,0.885652180678396,0.712329125341433
2.56679417439202,0.616613586839966,0.59919502074693,0.692376765629099,0.712329125341433,0.889783904168367
