"Mean","BYS89A","BYS89B","BYS89L","BYS89R","BYS89U"
2.66487466667394,0.854594133939833,0.656683124293602,0.605334393481812,0.622778435749785,0.603187823939683
2.52561132624669,0.656683124293602,0.851137648121461,0.659393855740402,0.605185720350797,0.586148518932389
2.60110610100844,0.605334393481812,0.659393855740402,0.921694914303887,0.699299088198486,0.677301382128972
2.71142524649773,0.622778435749785,0.605185720350797,0.699299088198486,0.879862671298088,0.696819311500302
2.74237406684881,0.603187823939683,0.586148518932389,0.677301382128972,0.696819311500302,0.866168271246599
